
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1002/2003)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1000/2003)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1007/2012)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1004/2012)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1002/2012)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1000/2012)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1009/2024)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1005/2024)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1001/2024)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1003/2028)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1002/2032)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1000/2032)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1000/2036)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1001/2043)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1006/2050)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1004/2050)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1003/2050)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1000/2050)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1030/2081)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1027/2081)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1025/2081)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1021/2081)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1018/2081)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1015/2081)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1011/2081)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1008/2081)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1003/2081)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1000/2081)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1027/2112)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1026/2112)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1021/2112)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1018/2112)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1016/2112)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1014/2112)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1013/2112)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1010/2112)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1006/2112)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1004/2112)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1000/2112)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1010/2125)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1008/2125)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1005/2125)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1003/2125)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1000/2125)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1008/2138)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1003/2138)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1000/2138)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1023/2165)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1021/2165)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1020/2165)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1019/2165)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1016/2165)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1009/2165)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1007/2165)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1005/2165)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1001/2165)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1001/2168)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1000/2168)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1001/2171)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1225/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1223/2397)
